TimeUS,Log,CMDTimeUS,CMDLat,CMDLng,CMDAlt,AcceptRadius,AcceptRatio,AcceptAirspeed,AirspeedRatio,Lat,Lng,RelHomeAlt,Haversine,HaversineFt,dAlt,dAltFt,Dist,DistFt
307208239,Skyhunter A 13-2,305448087.0,39.9121639,-76.7587924,45.0,29.0,2.0,16.27621,1.7817415725159604,39.912217,-76.7588193,46.46679,6.336323334610488,20.78846304912347,1.4667900000000031,4.81230330360001,6.503880864901308,21.338192496802804
315108005,Skyhunter A 13-2,314648021.0,39.9133736,-76.7597044,40.0,29.0,2.0,16.44254,1.7637177710986258,39.9133513,-76.7597655,35.25863,5.772620745459175,18.93904504653228,-4.741370000000003,-15.555676350800011,7.470190074409464,24.508498403725547
319367650,Skyhunter A 13-2,317746960.0,39.9136286,-76.7605841,40.0,29.0,2.0,20.91633,1.386476499462382,39.9136735,-76.7606103,37.57347,5.471440805746756,17.950921853126186,-2.42653,-7.961056685199999,5.985374869771375,19.63705728774072
327248612,Skyhunter A 13-2,325347000.0,39.912633,-76.7606592,50.0,29.0,2.0,15.08174,1.92285505518594,39.9126873,-76.7606228,43.67404,6.791182959725502,22.280784701585816,-6.325960000000002,-20.754462606400008,9.28105252188921,30.449648355914995
335008202,Skyhunter A 13-2,334347019.0,39.9132831,-76.7592537,35.0,29.0,2.0,17.23506,1.6826167126775304,39.9132543,-76.7592319,32.9003,3.704071934070593,12.152467364176164,-2.0996999999999986,-6.888779747999995,4.257803304847402,13.969171394675552
339448636,Skyhunter A 13-2,337648210.0,39.9130774,-76.7583203,40.0,29.0,2.0,20.70521,1.400613661972035,39.9130835,-76.7583087,43.42453,1.1998741195198896,3.9365950062856343,3.424529999999997,11.23533500519999,3.628650385969088,11.905021332302825
346408221,Skyhunter A 13-2,344648044.0,39.9121639,-76.7587924,45.0,29.0,2.0,13.81662,2.0989214438842496,39.9122074,-76.7588151,45.77743,5.211535335672614,17.09821359068814,0.7774300000000025,2.5506234412000084,5.269202782192413,17.287411255928156
354648759,Skyhunter A 13-2,354147034.0,39.9133736,-76.7597044,40.0,29.0,2.0,17.94809,1.6157708146103569,39.9133549,-76.7597478,38.94023,4.246767491847444,13.932964657952768,-1.0597700000000003,-3.476935806800001,4.377002008534178,14.360243269679271
358848832,Skyhunter A 13-2,357346986.0,39.9136286,-76.7605841,40.0,29.0,2.0,22.16251,1.3085160480469045,39.9136908,-76.7606094,36.96212,7.247153669404396,23.77675164472872,-3.037880000000001,-9.966798219200005,7.858113717830864,25.78121381000821
366848721,Skyhunter A 13-2,364847958.0,39.912633,-76.7606592,50.0,29.0,2.0,16.93163,1.7127707137469932,39.9126893,-76.7606225,49.46592,7.001164986452168,22.96970213415173,-0.534080000000003,-1.75223102720001,7.021506434799002,23.03643917154596
375008209,Skyhunter A 13-2,374146869.0,39.9132831,-76.7592537,35.0,29.0,2.0,15.57119,1.862413855331545,39.9132611,-76.7592304,40.47157,3.152614478545994,10.34322368579284,5.47157,17.9513457188,6.314828288658198,20.717941242561363
